episodes:steps:mean_steps(10):rwd:mean_rwd:rwd_sum:rwd_sum-?*step:iter
    731:    44:     54.1:-10.00000:  0.51209:     22.5: -21.46825:     27115
    732:    42:     55.9:-10.00000:  0.53394:     22.4: -19.57433:     27157
    733:    18:     41.0:-10.00000:  0.25393:      4.6: -13.42918:     27175
    734:    14:     39.1:-10.00000:  0.08372:      1.2: -12.82796:     27189
    735:    86:     44.2:-10.00000:  0.47306:     40.7: -45.31665:     27275
    736:    16:     40.2:-10.00000:  0.16207:      2.6: -13.40684:     27291
    737:    44:     38.7:-10.00000:  0.47742:     21.0: -22.99348:     27335
    738:    28:     34.8:-10.00000:  0.42648:     11.9: -16.05863:     27363
    739:    33:     36.6:-10.00000:  0.36359:     12.0: -21.00148:     27396
    740:    39:     36.4:-10.00000:  0.46274:     18.0: -20.95300:     27435
    741:    31:     35.1:-10.00000:  0.42159:     13.1: -17.93073:     27466
    742:    17:     32.6:-10.00000:  0.20183:      3.4: -13.56885:     27483
    743:    17:     32.5:-10.00000:  0.21256:      3.6: -13.38647:     27500
    744:    67:     37.8:-10.00000:  0.40473:     27.1: -39.88281:     27567
    745:    22:     31.4:-10.00000:  0.32044:      7.0: -14.95021:     27589
    746:    13:     31.1:-10.00000:  0.06197:      0.8: -12.19442:     27602
    747:    33:     30.0:-10.00000:  0.41300:     13.6: -19.37093:     27635
    748:    38:     31.0:-10.00000:  0.51377:     19.5: -18.47668:     27673
    749:    26:     30.3:-10.00000:  0.35657:      9.3: -16.72916:     27699
    750:    20:     28.4:-10.00000:  0.26483:      5.3: -14.70332:     27719
    751:    54:     30.7:-10.00000:  0.56605:     30.6: -23.43308:     27773
    752:    56:     34.6:-10.00000:  0.43499:     24.4: -31.64053:     27829
    753:    36:     36.5:-10.00000:  0.42392:     15.3: -20.73904:     27865
    754:    38:     33.6:-10.00000:  0.46149:     17.5: -20.46324:     27903
    755:    23:     33.7:-10.00000:  0.28815:      6.6: -16.37260:     27926
    756:    47:     37.1:-10.00000:  0.47612:     22.4: -24.62223:     27973
    757:    27:     36.5:-10.00000:  0.34592:      9.3: -17.66006:     28000
    758:    20:     34.7:-10.00000:  0.28738:      5.7: -14.25240:     28020
    759:    55:     37.6:-10.00000:  0.47620:     26.2: -28.80907:     28075
    760:    16:     37.2:-10.00000:  0.17736:      2.8: -13.16228:     28091
    761:    35:     35.3:-10.00000:  0.41133:     14.4: -20.60330:     28126
    762:    55:     35.2:-10.00000:  0.35065:     19.3: -35.71424:     28181
    763:    84:     40.0:-10.00000:  0.52080:     43.7: -40.25245:     28265
    764:    15:     37.7:-10.00000:  0.12741:      1.9: -13.08886:     28280
    765:    18:     37.2:-10.00000:  0.18222:      3.3: -14.72003:     28298
    766:    25:     35.0:-10.00000:  0.40158:     10.0: -14.96048:     28323
    767:    31:     35.4:-10.00000:  0.45251:     14.0: -16.97224:     28354
    768:    25:     35.9:-10.00000:  0.22524:      5.6: -19.36902:     28379
    769:    16:     32.0:-10.00000:  0.14588:      2.3: -13.66584:     28395
    770:    16:     32.0:-10.00000:  0.13500:      2.2: -13.83993:     28411
    771:    28:     31.3:-10.00000:  0.37132:     10.4: -17.60300:     28439
    772:    17:     27.5:-10.00000:  0.14525:      2.5: -14.53074:     28456
    773:    34:     22.5:-10.00000:  0.32048:     10.9: -23.10372:     28490
    774:    67:     27.7:-10.00000:  0.49986:     33.5: -33.50959:     28557
    775:    61:     32.0:-10.00000:  0.40937:     25.0: -36.02855:     28618
    776:    59:     35.4:-10.00000:  0.53363:     31.5: -27.51579:     28677
    777:    64:     38.7:-10.00000:  0.53266:     34.1: -29.90989:     28741
    778:    24:     38.6:-10.00000:  0.33390:      8.0: -15.98640:     28765
    779:    38:     40.8:-10.00000:  0.43147:     16.4: -21.60418:     28803
    780:    42:     43.4:-10.00000:  0.46831:     19.7: -22.33097:     28845
    781:    22:     42.8:-10.00000:  0.29024:      6.4: -15.61466:     28867
    782:    60:     47.1:-10.00000:  0.41512:     24.9: -35.09278:     28927
    783:    90:     52.7:-10.00000:  0.52638:     47.4: -42.62608:     29017
    784:    95:     55.5:-10.00000:  0.50510:     48.0: -47.01594:     29112
    785:    70:     56.4:-10.00000:  0.51733:     36.2: -33.78656:     29182
    786:    56:     56.1:-10.00000:  0.36955:     20.7: -35.30508:     29238
    787:    55:     55.2:-10.00000:  0.50286:     27.7: -27.34277:     29293
    788:    36:     56.4:-10.00000:  0.48918:     17.6: -18.38960:     29329
    789:    38:     56.4:-10.00000:  0.52199:     19.8: -18.16448:     29367
    790:    42:     56.4:-10.00000:  0.41054:     17.2: -24.75734:     29409
    791:    26:     56.8:-10.00000:  0.27890:      7.3: -18.74862:     29435
    792:    22:     53.0:-10.00000:  0.34340:      7.6: -14.44517:     29457
    793:    54:     49.4:-10.00000:  0.42038:     22.7: -31.29949:     29511
    794:    29:     42.8:-10.00000:  0.34640:     10.0: -18.95454:     29540
    795:    59:     41.7:-10.00000:  0.59371:     35.0: -23.97128:     29599
    796:    54:     41.5:-10.00000:  0.45756:     24.7: -29.29187:     29653
    797:    27:     38.7:-10.00000:  0.36589:      9.9: -17.12088:     29680
    798:    56:     40.7:-10.00000:  0.35775:     20.0: -35.96581:     29736
    799:    46:     41.5:-10.00000:  0.47937:     22.1: -23.94893:     29782
    800:    25:     39.8:-10.00000:  0.25991:      6.5: -18.50216:     29807
    801:    17:     38.9:-10.00000:  0.20558:      3.5: -13.50506:     29824
    802:    13:     38.0:-10.00000:  0.06065:      0.8: -12.21149:     29837
    803:    61:     38.7:-10.00000:  0.50871:     31.0: -29.96843:     29898
    804:    91:     44.9:-10.00000:  0.55577:     50.6: -40.42512:     29989
    805:    52:     44.2:-10.00000:  0.27734:     14.4: -37.57850:     30041
    806:    33:     42.1:-10.00000:  0.38394:     12.7: -20.32987:     30074
    807:    51:     44.5:-10.00000:  0.51413:     26.2: -24.77920:     30125
    808:    14:     40.3:-10.00000:  0.07784:      1.1: -12.91020:     30139
    809:    22:     37.9:-10.00000:  0.26922:      5.9: -16.07709:     30161
    810:    52:     40.6:-10.00000:  0.45823:     23.8: -28.17200:     30213
    811:    33:     42.2:-10.00000:  0.37348:     12.3: -20.67507:     30246
    812:    40:     44.9:-10.00000:  0.46792:     18.7: -21.28331:     30286
    813:    62:     45.0:-10.00000:  0.51060:     31.7: -30.34278:     30348
    814:    19:     37.8:-10.00000:  0.26285:      5.0: -14.00577:     30367
    815:    29:     35.5:-10.00000:  0.34341:     10.0: -19.04115:     30396
    816:    34:     35.6:-10.00000:  0.49851:     16.9: -17.05063:     30430
    817:    47:     35.2:-10.00000:  0.40571:     19.1: -27.93184:     30477
    818:    68:     40.6:-10.00000:  0.57587:     39.2: -28.84081:     30545
    819:    14:     39.8:-10.00000:  0.10983:      1.5: -12.46241:     30559
    820:    63:     40.9:-10.00000:  0.51965:     32.7: -30.26206:     30622
    821:    23:     39.9:-10.00000:  0.36642:      8.4: -14.57226:     30645
    822:    14:     37.3:-10.00000:  0.09017:      1.3: -12.73764:     30659
    823:    30:     34.1:-10.00000:  0.40996:     12.3: -17.70117:     30689
    824:    39:     36.1:-10.00000:  0.43360:     16.9: -22.08964:     30728
    825:    66:     39.8:-10.00000:  0.50528:     33.3: -32.65158:     30794
    826:    22:     38.6:-10.00000:  0.28184:      6.2: -15.79943:     30816
    827:    28:     36.7:-10.00000:  0.43572:     12.2: -15.79980:     30844
    828:    42:     34.1:-10.00000:  0.49359:     20.7: -21.26905:     30886
    829:    36:     36.3:-10.00000:  0.43795:     15.8: -20.23380:     30922
    830:    27:     32.7:-10.00000:  0.34076:      9.2: -17.79946:     30949
    831:    68:     37.2:-10.00000:  0.45854:     31.2: -36.81895:     31017
    832:    19:     37.7:-10.00000:  0.26113:      5.0: -14.03857:     31036
    833:    20:     36.7:-10.00000:  0.25171:      5.0: -14.96571:     31056
    834:    83:     41.1:-10.00000:  0.62214:     51.6: -31.36231:     31139
    835:    16:     36.1:-10.00000:  0.12330:      2.0: -14.02719:     31155
    836:    42:     38.1:-10.00000:  0.46437:     19.5: -22.49655:     31197
    837:    28:     38.1:-10.00000:  0.43355:     12.1: -15.86061:     31225
    838:    24:     36.3:-10.00000:  0.28555:      6.9: -17.14673:     31249
    839:    17:     34.4:-10.00000:  0.16472:      2.8: -14.19977:     31266
    840:    47:     36.4:-10.00000:  0.43855:     20.6: -26.38817:     31313
    841:    41:     33.7:-10.00000:  0.38768:     15.9: -25.10518:     31354
    842:    23:     34.1:-10.00000:  0.36048:      8.3: -14.70892:     31377
    843:    35:     35.6:-10.00000:  0.47695:     16.7: -18.30688:     31412
    844:    17:     29.0:-10.00000:  0.22346:      3.8: -13.20111:     31429
    845:    65:     33.9:-10.00000:  0.60192:     39.1: -25.87531:     31494
    846:    48:     34.5:-10.00000:  0.41180:     19.8: -28.23363:     31542
    847:    32:     34.9:-10.00000:  0.45806:     14.7: -17.34221:     31574
    848:    50:     37.5:-10.00000:  0.45222:     22.6: -27.38894:     31624
    849:    35:     39.3:-10.00000:  0.39986:     14.0: -21.00492:     31659
    850:    28:     37.4:-10.00000:  0.32750:      9.2: -18.83002:     31687
    851:    13:     34.6:-10.00000:  0.05220:      0.7: -12.32134:     31700
    852:   119:     44.2:-10.00000:  0.54081:     64.4: -54.64398:     31819
    853:    52:     45.9:-10.00000:  0.57882:     30.1: -21.90120:     31871
    854:    37:     47.9:-10.00000:  0.43908:     16.2: -20.75395:     31908
    855:    93:     50.7:-10.00000:  0.57955:     53.9: -39.10218:     32001
    856:    36:     49.5:-10.00000:  0.45845:     16.5: -19.49562:     32037
    857:    86:     54.9:-10.00000:  0.55294:     47.6: -38.44729:     32123
    858:    33:     53.2:-10.00000:  0.45201:     14.9: -18.08358:     32156
    859:    17:     51.4:-10.00000:  0.15497:      2.6: -14.36552:     32173
    860:    38:     52.4:-10.00000:  0.37054:     14.1: -23.91957:     32211
    861:    17:     52.8:-10.00000:  0.21296:      3.6: -13.37974:     32228
    862:    29:     43.8:-10.00000:  0.34235:      9.9: -19.07191:     32257
    863:    47:     43.3:-10.00000:  0.30767:     14.5: -32.53929:     32304
    864:    18:     41.4:-10.00000:  0.20176:      3.6: -14.36831:     32322
    865:    14:     33.5:-10.00000:  0.09417:      1.3: -12.68158:     32336
    866:    16:     31.5:-10.00000:  0.19326:      3.1: -12.90783:     32352
    867:    40:     26.9:-10.00000:  0.47336:     18.9: -21.06556:     32392
    868:    24:     26.0:-10.00000:  0.29564:      7.1: -16.90464:     32416
    869:    37:     28.0:-10.00000:  0.38715:     14.3: -22.67540:     32453
    870:    14:     25.6:-10.00000:  0.08493:      1.2: -12.81101:     32467
    871:    18:     25.7:-10.00000:  0.21093:      3.8: -14.20332:     32485
    872:    14:     24.2:-10.00000:  0.09625:      1.3: -12.65254:     32499
    873:    49:     24.4:-10.00000:  0.47015:     23.0: -25.96255:     32548
    874:    45:     27.1:-10.00000:  0.45395:     20.4: -24.57212:     32593
    875:    29:     28.6:-10.00000:  0.33879:      9.8: -19.17498:     32622
    876:    15:     28.5:-10.00000:  0.10400:      1.6: -13.43999:     32637
    877:    15:     26.0:-10.00000:  0.12521:      1.9: -13.12189:     32652
    878:    24:     26.0:-10.00000:  0.36637:      8.8: -15.20722:     32676
    879:    28:     25.1:-10.00000:  0.38259:     10.7: -17.28743:     32704
    880:    33:     27.0:-10.00000:  0.49478:     16.3: -16.67241:     32737
    881:    20:     27.2:-10.00000:  0.31358:      6.3: -13.72837:     32757
    882:    55:     31.3:-10.00000:  0.40407:     22.2: -32.77618:     32812
    883:    36:     30.0:-10.00000:  0.48692:     17.5: -18.47099:     32848
    884:    36:     29.1:-10.00000:  0.41597:     15.0: -21.02494:     32884
    885:    42:     30.4:-10.00000:  0.51865:     21.8: -20.21675:     32926
    886:   104:     39.3:-10.00000:  0.65712:     68.3: -35.65951:     33030
    887:    55:     43.3:-10.00000:  0.45251:     24.9: -30.11189:     33085
    888:    23:     43.2:-10.00000:  0.25865:      5.9: -17.05112:     33108
    889:    81:     48.5:-10.00000:  0.56854:     46.1: -34.94786:     33189
    890:    19:     47.1:-10.00000:  0.21743:      4.1: -14.86883:     33208
    891:    49:     50.0:-10.00000:  0.48986:     24.0: -24.99698:     33257
    892:    79:     52.4:-10.00000:  0.54762:     43.3: -35.73827:     33336
    893:    70:     55.8:-10.00000:  0.46506:     32.6: -37.44588:     33406
    894:    18:     54.0:-10.00000:  0.22028:      4.0: -14.03504:     33424
    895:    23:     52.1:-10.00000:  0.31369:      7.2: -15.78506:     33447
    896:    37:     45.4:-10.00000:  0.39358:     14.6: -22.43736:     33484
    897:    84:     48.3:-10.00000:  0.53789:     45.2: -38.81749:     33568
    898:    40:     50.0:-10.00000:  0.46227:     18.5: -21.50937:     33608
    899:    15:     43.4:-10.00000:  0.11585:      1.7: -13.26228:     33623
    900:    33:     44.8:-10.00000:  0.40643:     13.4: -19.58795:     33656
    901:    15:     41.4:-10.00000:  0.16446:      2.5: -12.53305:     33671
    902:    14:     34.9:-10.00000:  0.05835:      0.8: -13.18304:     33685
    903:    42:     32.1:-10.00000:  0.38527:     16.2: -25.81868:     33727
    904:    43:     34.6:-10.00000:  0.55098:     23.7: -19.30800:     33770
    905:   100:     42.3:-10.00000:  0.56227:     56.2: -43.77329:     33870
    906:    14:     40.0:-10.00000:  0.08680:      1.2: -12.78481:     33884
    907:    15:     33.1:-10.00000:  0.09924:      1.5: -13.51137:     33899
    908:    20:     31.1:-10.00000:  0.25217:      5.0: -14.95663:     33919
    909:    64:     36.0:-10.00000:  0.48398:     31.0: -33.02519:     33983
    910:    42:     36.9:-10.00000:  0.39174:     16.5: -25.54689:     34025
    911:    17:     37.1:-10.00000:  0.17744:      3.0: -13.98345:     34042
    912:    45:     40.2:-10.00000:  0.33995:     15.3: -29.70237:     34087
    913:    38:     39.8:-10.00000:  0.43249:     16.4: -21.56527:     34125
    914:    40:     39.5:-10.00000:  0.48678:     19.5: -20.52879:     34165
    915:    15:     31.0:-10.00000:  0.13577:      2.0: -12.96348:     34180
    916:    18:     31.4:-10.00000:  0.25360:      4.6: -13.43519:     34198
    917:    33:     33.2:-10.00000:  0.42773:     14.1: -18.88482:     34231
    918:    58:     37.0:-10.00000:  0.53459:     31.0: -26.99399:     34289
    919:    33:     33.9:-10.00000:  0.39749:     13.1: -19.88276:     34322
    920:    41:     33.8:-10.00000:  0.39356:     16.1: -24.86401:     34363
    921:    17:     33.8:-10.00000:  0.14528:      2.5: -14.53028:     34380
    922:    21:     31.4:-10.00000:  0.31419:      6.6: -14.40199:     34401
    923:    34:     31.0:-10.00000:  0.39667:     13.5: -20.51307:     34435
    924:    21:     29.1:-10.00000:  0.28350:      6.0: -15.04657:     34456
    925:    58:     33.4:-10.00000:  0.28204:     16.4: -41.64189:     34514
    926:    23:     33.9:-10.00000:  0.35805:      8.2: -14.76478:     34537
    927:    57:     36.3:-10.00000:  0.52429:     29.9: -27.11552:     34594
    928:    20:     32.5:-10.00000:  0.29371:      5.9: -14.12573:     34614
    929:    30:     32.2:-10.00000:  0.33451:     10.0: -19.96462:     34644
    930:    19:     30.0:-10.00000:  0.23432:      4.5: -14.54784:     34663
    931:    80:     36.3:-10.00000:  0.46016:     36.8: -43.18697:     34743
    932:    39:     38.1:-10.00000:  0.34055:     13.3: -25.71868:     34782
    933:   117:     46.4:-10.00000:  0.61758:     72.3: -44.74372:     34899
    934:    92:     53.5:-10.00000:  0.60068:     55.3: -36.73759:     34991
    935:    51:     52.8:-10.00000:  0.41666:     21.2: -29.75037:     35042
    936:    22:     52.7:-10.00000:  0.31252:      6.9: -15.12463:     35064
    937:    42:     51.2:-10.00000:  0.46385:     19.5: -22.51814:     35106
    938:    55:     54.7:-10.00000:  0.41058:     22.6: -32.41818:     35161
    939:    93:     61.0:-10.00000:  0.48455:     45.1: -47.93718:     35254
    940:    61:     65.2:-10.00000:  0.17426:     10.6: -50.37037:     35315
    941:    67:     63.9:-10.00000:  0.52170:     35.0: -32.04601:     35382
    942:    14:     61.4:-10.00000:  0.10006:      1.4: -12.59919:     35396
    943:    33:     53.0:-10.00000:  0.39066:     12.9: -20.10830:     35429
    944:    45:     48.3:-10.00000:  0.44732:     20.1: -24.87080:     35474
    945:    17:     44.9:-10.00000:  0.18338:      3.1: -13.88251:     35491
    946:    70:     49.7:-10.00000:  0.44406:     31.1: -38.91603:     35561
    947:    35:     49.0:-10.00000:  0.40498:     14.2: -20.82559:     35596
    948:    50:     48.5:-10.00000:  0.32829:     16.4: -33.58540:     35646
    949:    53:     44.5:-10.00000:  0.54840:     29.1: -23.93481:     35699
    950:    80:     46.4:-10.00000:  0.40585:     32.5: -47.53228:     35779
    951:    17:     41.4:-10.00000:  0.21012:      3.6: -13.42798:     35796
    952:    42:     44.2:-10.00000:  0.48093:     20.2: -21.80081:     35838
    953:    43:     45.2:-10.00000:  0.47039:     20.2: -22.77325:     35881
    954:    31:     43.8:-10.00000:  0.34573:     10.7: -20.28251:     35912
    955:    77:     49.8:-10.00000:  0.47563:     36.6: -40.37656:     35989
    956:    71:     49.9:-10.00000:  0.41086:     29.2: -41.82910:     36060
    957:    50:     51.4:-10.00000:  0.38216:     19.1: -30.89182:     36110
    958:    33:     49.7:-10.00000:  0.42165:     13.9: -19.08554:     36143
    959:    19:     46.3:-10.00000:  0.26227:      5.0: -14.01691:     36162
    960:    32:     41.5:-10.00000:  0.38990:     12.5: -19.52324:     36194
    961:    31:     42.9:-10.00000:  0.39032:     12.1: -18.90007:     36225
    962:    47:     43.4:-10.00000:  0.42041:     19.8: -27.24090:     36272
    963:    26:     41.7:-10.00000:  0.29830:      7.8: -18.24412:     36298
    964:    24:     41.0:-10.00000:  0.35419:      8.5: -15.49937:     36322
    965:    66:     39.9:-10.00000:  0.42395:     28.0: -38.01941:     36388
    966:    22:     35.0:-10.00000:  0.34508:      7.6: -14.40825:     36410
    967:    15:     31.5:-10.00000:  0.13871:      2.1: -12.91934:     36425
    968:    14:     29.6:-10.00000:  0.10700:      1.5: -12.50195:     36439
    969:    32:     30.9:-10.00000:  0.40427:     12.9: -19.06346:     36471
    970:    20:     29.7:-10.00000:  0.27019:      5.4: -14.59619:     36491
    971:    62:     32.8:-10.00000:  0.43622:     27.0: -34.95446:     36553
    972:    14:     29.5:-10.00000:  0.08024:      1.1: -12.87657:     36567
    973:    14:     28.3:-10.00000:  0.09012:      1.3: -12.73837:     36581
    974:    42:     30.1:-10.00000:  0.46468:     19.5: -22.48361:     36623
    975:    82:     31.7:-10.00000:  0.48616:     39.9: -42.13496:     36705
    976:    23:     31.8:-10.00000:  0.30825:      7.1: -15.91031:     36728
    977:    15:     31.8:-10.00000:  0.12460:      1.9: -13.13093:     36743
    978:    38:     34.2:-10.00000:  0.42828:     16.3: -21.72534:     36781
    979:    59:     36.9:-10.00000:  0.37660:     22.2: -36.78062:     36840
    980:    49:     39.8:-10.00000:  0.19030:      9.3: -39.67537:     36889
    981:    48:     38.4:-10.00000:  0.52069:     25.0: -23.00697:     36937
    982:    18:     38.8:-10.00000:  0.20074:      3.6: -14.38673:     36955
    983:    35:     40.9:-10.00000:  0.32092:     11.2: -23.76767:     36990
    984:    22:     38.9:-10.00000:  0.33529:      7.4: -14.62363:     37012
    985:    36:     34.3:-10.00000:  0.39500:     14.2: -21.77993:     37048
    986:    16:     33.6:-10.00000:  0.16950:      2.7: -13.28798:     37064
    987:    78:     39.9:-10.00000:  0.31951:     24.9: -53.07829:     37142
    988:    47:     40.8:-10.00000:  0.43782:     20.6: -26.42244:     37189
    989:    61:     41.0:-10.00000:  0.42058:     25.7: -35.34467:     37250
    990:    47:     40.8:-10.00000:  0.35347:     16.6: -30.38701:     37297
    991:    43:     40.3:-10.00000:  0.30122:     13.0: -30.04746:     37340
    992:    48:     43.3:-10.00000:  0.46068:     22.1: -25.88720:     37388
    993:    37:     43.5:-10.00000:  0.43495:     16.1: -20.90699:     37425
    994:    48:     46.1:-10.00000:  0.52857:     25.4: -22.62867:     37473
    995:    94:     51.9:-10.00000:  0.63564:     59.7: -34.25021:     37567
    996:    47:     55.0:-10.00000:  0.40786:     19.2: -27.83075:     37614
    997:    40:     51.2:-10.00000:  0.43674:     17.5: -22.53026:     37654
    998:    38:     50.3:-10.00000:  0.46819:     17.8: -20.20874:     37692
    999:    17:     45.9:-10.00000:  0.13500:      2.3: -14.70501:     37709
   1000:    75:     48.7:-10.00000:  0.64271:     48.2: -26.79678:     37784
   1001:    35:     47.9:-10.00000:  0.47596:     16.7: -18.34157:     37819
   1002:    64:     49.5:-10.00000:  0.51849:     33.2: -30.81659:     37883
   1003:    61:     51.9:-10.00000:  0.56005:     34.2: -26.83715:     37944
   1004:    16:     48.7:-10.00000:  0.14896:      2.4: -13.61667:     37960
   1005:   127:     52.0:-10.00000:  0.61843:     78.5: -48.45905:     38087
   1006:    21:     49.4:-10.00000:  0.29308:      6.2: -14.84526:     38108
   1007:    17:     47.1:-10.00000:  0.19342:      3.3: -13.71189:     38125
   1008:    58:     49.1:-10.00000:  0.51957:     30.1: -27.86477:     38183
   1009:    29:     50.3:-10.00000:  0.36206:     10.5: -18.50018:     38212
   1010:    20:     44.8:-10.00000:  0.32212:      6.4: -13.55763:     38232
   1011:    44:     45.7:-10.00000:  0.35522:     15.6: -28.37012:     38276
   1012:    14:     40.7:-10.00000:  0.07470:      1.0: -12.95426:     38290
   1013:    38:     38.4:-10.00000:  0.31599:     12.0: -25.99233:     38328
   1014:    15:     38.3:-10.00000:  0.12711:      1.9: -13.09329:     38343
   1015:    40:     29.6:-10.00000:  0.48933:     19.6: -20.42671:     38383
   1016:    22:     29.7:-10.00000:  0.23438:      5.2: -16.84358:     38405
   1017:    66:     34.6:-10.00000:  0.53975:     35.6: -30.37656:     38471
   1018:    35:     32.3:-10.00000:  0.45976:     16.1: -18.90828:     38506
   1019:    25:     31.9:-10.00000:  0.34864:      8.7: -16.28409:     38531
   1020:    20:     31.9:-10.00000:  0.27110:      5.4: -14.57795:     38551
   1021:    28:     30.3:-10.00000:  0.39168:     11.0: -17.03301:     38579
   1022:    37:     32.6:-10.00000:  0.46686:     17.3: -19.72603:     38616
   1023:    20:     30.8:-10.00000:  0.26299:      5.3: -14.74024:     38636
   1024:    22:     31.5:-10.00000:  0.31094:      6.8: -15.15925:     38658
   1025:    45:     32.0:-10.00000:  0.41280:     18.6: -26.42422:     38703
   1026:    17:     31.5:-10.00000:  0.21987:      3.7: -13.26216:     38720
   1027:    81:     33.0:-10.00000:  0.51630:     41.8: -39.17997:     38801
   1028:    23:     31.8:-10.00000:  0.29745:      6.8: -16.15864:     38824
   1029:    18:     31.1:-10.00000:  0.22017:      4.0: -14.03687:     38842
   1030:    22:     31.3:-10.00000:  0.25540:      5.6: -16.38112:     38864
   1031:    65:     35.0:-10.00000:  0.42003:     27.3: -37.69813:     38929
   1032:    29:     34.2:-10.00000:  0.43419:     12.6: -16.40851:     38958
   1033:    20:     34.2:-10.00000:  0.21661:      4.3: -15.66771:     38978
   1034:    29:     34.9:-10.00000:  0.47694:     13.8: -15.16862:     39007
   1035:    83:     38.7:-10.00000:  0.51177:     42.5: -40.52308:     39090
   1036:    22:     39.2:-10.00000:  0.33063:      7.3: -14.72613:     39112
   1037:    18:     32.9:-10.00000:  0.22130:      4.0: -14.01652:     39130
   1038:    29:     33.5:-10.00000:  0.46671:     13.5: -15.46537:     39159
   1039:    32:     34.9:-10.00000:  0.43393:     13.9: -18.11423:     39191
   1040:    68:     39.5:-10.00000:  0.45814:     31.2: -36.84634:     39259
   1041:    14:     34.4:-10.00000:  0.06462:      0.9: -13.09534:     39273
   1042:    34:     34.9:-10.00000:  0.32135:     10.9: -23.07397:     39307
   1043:    33:     36.2:-10.00000:  0.38284:     12.6: -20.36613:     39340
   1044:    29:     36.2:-10.00000:  0.39231:     11.4: -17.62294:     39369
   1045:    38:     31.7:-10.00000:  0.44567:     16.9: -21.06457:     39407
   1046:    18:     31.3:-10.00000:  0.17807:      3.2: -14.79477:     39425
   1047:    25:     32.0:-10.00000:  0.34201:      8.6: -16.44973:     39450
   1048:    14:     30.5:-10.00000:  0.06213:      0.9: -13.13018:     39464
   1049:    20:     29.3:-10.00000:  0.24835:      5.0: -15.03300:     39484
   1050:    45:     27.0:-10.00000:  0.35943:     16.2: -28.82577:     39529
   1051:    35:     29.1:-10.00000:  0.41042:     14.4: -20.63518:     39564
   1052:    29:     28.6:-10.00000:  0.33385:      9.7: -19.31837:     39593
   1053:    31:     28.4:-10.00000:  0.34551:     10.7: -20.28924:     39624
   1054:    26:     28.1:-10.00000:  0.34282:      8.9: -17.08676:     39650
   1055:    14:     25.7:-10.00000:  0.10595:      1.5: -12.51675:     39664
   1056:    21:     26.0:-10.00000:  0.26694:      5.6: -15.39432:     39685
   1057:    49:     28.4:-10.00000:  0.50652:     24.8: -24.18046:     39734
   1058:    38:     30.8:-10.00000:  0.39863:     15.1: -22.85211:     39772
   1059:    32:     32.0:-10.00000:  0.44169:     14.1: -17.86593:     39804
   1060:    18:     29.3:-10.00000:  0.21036:      3.8: -14.21356:     39822
   1061:    26:     28.4:-10.00000:  0.28572:      7.4: -18.57133:     39848
   1062:    15:     27.0:-10.00000:  0.12377:      1.9: -13.14342:     39863
   1063:    14:     25.3:-10.00000:  0.07773:      1.1: -12.91178:     39877
   1064:    40:     26.7:-10.00000:  0.45683:     18.3: -21.72687:     39917
   1065:    14:     26.7:-10.00000:  0.09789:      1.4: -12.62954:     39931
   1066:    15:     26.1:-10.00000:  0.10260:      1.5: -13.46106:     39946
   1067:    53:     26.5:-10.00000:  0.44957:     23.8: -29.17255:     39999
   1068:    20:     24.7:-10.00000:  0.33119:      6.6: -13.37624:     40019
   1069:    22:     23.7:-10.00000:  0.28972:      6.4: -15.62623:     40041
   1070:    16:     23.5:-10.00000:  0.18824:      3.0: -12.98820:     40057
   1071:    53:     26.2:-10.00000:  0.43039:     22.8: -30.18943:     40110
   1072:    21:     26.8:-10.00000:  0.24520:      5.1: -15.85077:     40131
   1073:    68:     32.2:-10.00000:  0.43858:     29.8: -38.17661:     40199
   1074:    14:     29.6:-10.00000:  0.07650:      1.1: -12.92897:     40213
   1075:    15:     29.7:-10.00000:  0.14586:      2.2: -12.81214:     40228
   1076:    42:     32.4:-10.00000:  0.44785:     18.8: -23.19036:     40270
   1077:    26:     29.7:-10.00000:  0.32632:      8.5: -17.51574:     40296
   1078:    39:     31.6:-10.00000:  0.47328:     18.5: -20.54194:     40335
   1079:    33:     32.7:-10.00000:  0.35558:     11.7: -21.26577:     40368
   1080:    27:     33.8:-10.00000:  0.35224:      9.5: -17.48953:     40395
   1081:    57:     34.2:-10.00000:  0.30152:     17.2: -39.81364:     40452
   1082:    36:     35.7:-10.00000:  0.42985:     15.5: -20.52539:     40488
   1083:    37:     32.6:-10.00000:  0.46208:     17.1: -19.90316:     40525
   1084:    62:     37.4:-10.00000:  0.49022:     30.4: -31.60660:     40587
   1085:    20:     37.9:-10.00000:  0.32229:      6.4: -13.55422:     40607
   1086:    17:     35.4:-10.00000:  0.13844:      2.4: -14.64660:     40624
   1087:    29:     35.7:-10.00000:  0.38001:     11.0: -17.97981:     40653
   1088:    21:     33.9:-10.00000:  0.32646:      6.9: -14.14424:     40674
   1089:    36:     34.2:-10.00000:  0.42069:     15.1: -20.85505:     40710
   1090:    57:     37.2:-10.00000:  0.40802:     23.3: -33.74301:     40767
   1091:    17:     33.2:-10.00000:  0.19748:      3.4: -13.64285:     40784
   1092:    27:     32.3:-10.00000:  0.36832:      9.9: -17.05544:     40811
   1093:    24:     31.0:-10.00000:  0.37374:      9.0: -15.03032:     40835
   1094:    17:     26.5:-10.00000:  0.17129:      2.9: -14.08813:     40852
