episodes:steps:mean_steps(10):rwd:mean_rwd:rwd_sum:rwd_sum-?*step:iter
    710:   119:    110.7: -0.10000: -0.02238:     -2.7: -14.56273:     79105
    711:    67:    109.7: -0.10000: -0.01927:     -1.3:  -7.99106:     79172
    712:    78:     99.6: -0.10000: -0.00576:     -0.4:  -8.24937:     79250
    713:    90:     98.5: -0.10000: -0.02145:     -1.9: -10.93038:     79340
    714:   134:    104.5: -0.10000: -0.00149:     -0.2: -13.59939:     79474
    715:   146:    108.5: -0.10000: -0.02029:     -3.0: -17.56168:     79620
    716:    65:    102.3: -0.10000: -0.00044:     -0.0:  -6.52846:     79685
    717:   109:    103.6: -0.10000: -0.01823:     -2.0: -12.88732:     79794
    718:    60:    101.0: -0.10000:  0.01227:      0.7:  -5.26409:     79854
    719:   119:     98.7: -0.10000: -0.02450:     -2.9: -14.81507:     79973
    720:   411:    127.9: -0.10000:  0.06732:     27.7: -13.43133:     80384
    721:    82:    129.4: -0.10000:  0.00244:      0.2:  -7.99956:     80466
    722:    58:    127.4: -0.10000:  0.00011:      0.0:  -5.79364:     80524
    723:   115:    129.9: -0.10000: -0.03032:     -3.5: -14.98650:     80639
    724:    64:    122.9: -0.10000: -0.02323:     -1.5:  -7.88669:     80703
    725:   172:    125.5: -0.10000: -0.01733:     -3.0: -20.18142:     80875
    726:   178:    136.8: -0.10000:  0.02774:      4.9: -12.86275:     81053
    727:    77:    133.6: -0.10000:  0.00154:      0.1:  -7.58106:     81130
    728:   126:    140.2: -0.10000:  0.01068:      1.3: -11.25466:     81256
    729:    87:    137.0: -0.10000:  0.02725:      2.4:  -6.32903:     81343
    730:    65:    102.4: -0.10000: -0.00549:     -0.4:  -6.85711:     81408
    731:    87:    102.9: -0.10000: -0.03024:     -2.6: -11.33087:     81495
    732:    81:    105.2: -0.10000:  0.00977:      0.8:  -7.30884:     81576
    733:    72:    100.9: -0.10000:  0.00034:      0.0:  -7.17550:     81648
    734:   110:    105.5: -0.10000: -0.06203:     -6.8: -17.82295:     81758
    735:    56:     93.9: -0.10000: -0.01308:     -0.7:  -6.33271:     81814
    736:    64:     82.5: -0.10000: -0.02658:     -1.7:  -8.10129:     81878
    737:    59:     80.7: -0.10000: -0.00017:     -0.0:  -5.91004:     81937
    738:    59:     74.0: -0.10000: -0.01259:     -0.7:  -6.64282:     81996
    739:   269:     92.2: -0.10000:  0.04068:     10.9: -15.95626:     82265
    740:    78:     93.5: -0.10000:  0.01573:      1.2:  -6.57327:     82343
    741:    68:     91.6: -0.10000:  0.00692:      0.5:  -6.32924:     82411
    742:    79:     91.4: -0.10000:  0.00109:      0.1:  -7.81370:     82490
    743:   231:    107.3: -0.10000: -0.01843:     -4.3: -27.35828:     82721
    744:   115:    107.8: -0.10000: -0.03076:     -3.5: -15.03733:     82836
    745:   267:    128.9: -0.10000:  0.01869:      5.0: -21.70989:     83103
    746:    86:    131.1: -0.10000: -0.00718:     -0.6:  -9.21712:     83189
    747:    74:    132.6: -0.10000:  0.00819:      0.6:  -6.79389:     83263
    748:    89:    135.6: -0.10000:  0.01282:      1.1:  -7.75946:     83352
    749:   131:    121.8: -0.10000:  0.02753:      3.6:  -9.49366:     83483
    750:   131:    127.1: -0.10000: -0.01730:     -2.3: -15.36663:     83614
    751:   162:    136.5: -0.10000:  0.00904:      1.5: -14.73579:     83776
    752:    82:    136.8: -0.10000: -0.00644:     -0.5:  -8.72796:     83858
    753:    72:    120.9: -0.10000:  0.02838:      2.0:  -5.15634:     83930
    754:    73:    116.7: -0.10000:  0.01649:      1.2:  -6.09642:     84003
    755:   144:    104.4: -0.10000: -0.01714:     -2.5: -16.86797:     84147
    756:    77:    103.5: -0.10000:  0.01390:      1.1:  -6.62968:     84224
    757:    80:    104.1: -0.10000: -0.01930:     -1.5:  -9.54370:     84304
    758:   107:    105.9: -0.10000: -0.02633:     -2.8: -13.51757:     84411
    759:    64:     99.2: -0.10000:  0.00004:      0.0:  -6.39738:     84475
    760:    59:     92.0: -0.10000: -0.01231:     -0.7:  -6.62643:     84534
    761:   194:     95.2: -0.10000:  0.04195:      8.1: -11.26198:     84728
    762:    56:     92.6: -0.10000: -0.00915:     -0.5:  -6.11216:     84784
    763:    97:     95.1: -0.10000:  0.01544:      1.5:  -8.20202:     84881
    764:   106:     98.4: -0.10000: -0.00408:     -0.4: -11.03262:     84987
    765:   169:    100.9: -0.10000:  0.01552:      2.6: -14.27683:     85156
    766:   135:    106.7: -0.10000:  0.01812:      2.4: -11.05404:     85291
    767:    98:    108.5: -0.10000:  0.02252:      2.2:  -7.59322:     85389
    768:   137:    111.5: -0.10000: -0.00185:     -0.3: -13.95278:     85526
    769:    82:    113.3: -0.10000: -0.01870:     -1.5:  -9.73330:     85608
    770:   110:    118.4: -0.10000: -0.02310:     -2.5: -13.54058:     85718
    771:   146:    113.6: -0.10000:  0.00944:      1.4: -13.22237:     85864
    772:   109:    118.9: -0.10000: -0.01444:     -1.6: -12.47428:     85973
    773:   222:    131.4: -0.10000:  0.02135:      4.7: -17.45962:     86195
    774:   143:    135.1: -0.10000:  0.00852:      1.2: -13.08095:     86338
    775:   107:    128.9: -0.10000: -0.00719:     -0.8: -11.46914:     86445
    776:   205:    135.9: -0.10000:  0.02540:      5.2: -15.29255:     86650
    777:    89:    135.0: -0.10000:  0.02489:      2.2:  -6.68498:     86739
    778:    92:    130.5: -0.10000: -0.00518:     -0.5:  -9.67639:     86831
    779:    85:    130.8: -0.10000:  0.00629:      0.5:  -7.96548:     86916
    780:   131:    132.9: -0.10000:  0.00152:      0.2: -12.90034:     87047
    781:    84:    126.7: -0.10000: -0.01162:     -1.0:  -9.37593:     87131
    782:   114:    127.2: -0.10000:  0.01891:      2.2:  -9.24388:     87245
    783:    70:    112.0: -0.10000: -0.00134:     -0.1:  -7.09355:     87315
    784:    72:    104.9: -0.10000: -0.01418:     -1.0:  -8.22107:     87387
    785:   130:    107.2: -0.10000: -0.01161:     -1.5: -14.50877:     87517
    786:    86:     95.3: -0.10000: -0.00783:     -0.7:  -9.27311:     87603
    787:    71:     93.5: -0.10000:  0.01828:      1.3:  -5.80233:     87674
    788:   123:     96.6: -0.10000: -0.01133:     -1.4: -13.69414:     87797
    789:    61:     94.2: -0.10000: -0.00768:     -0.5:  -6.56854:     87858
    790:    88:     89.9: -0.10000:  0.02489:      2.2:  -6.60947:     87946
    791:   239:    105.4: -0.10000:  0.04837:     11.6: -12.34042:     88185
    792:    85:    102.5: -0.10000:  0.02045:      1.7:  -6.76150:     88270
    793:   155:    111.0: -0.10000:  0.01405:      2.2: -13.32265:     88425
    794:    58:    109.6: -0.10000:  0.00400:      0.2:  -5.56799:     88483
    795:   127:    109.3: -0.10000:  0.01466:      1.9: -10.83756:     88610
    796:    77:    108.4: -0.10000:  0.02358:      1.8:  -5.88404:     88687
    797:    55:    106.8: -0.10000: -0.00002:     -0.0:  -5.50109:     88742
    798:   187:    113.2: -0.10000:  0.03804:      7.1: -11.58559:     88929
    799:    66:    113.7: -0.10000: -0.02425:     -1.6:  -8.20054:     88995
    800:   306:    135.5: -0.10000:  0.06914:     21.2:  -9.44379:     89301
    801:   133:    124.9: -0.10000:  0.01057:      1.4: -11.89398:     89434
    802:    75:    123.9: -0.10000: -0.01915:     -1.4:  -8.93601:     89509
    803:    90:    117.4: -0.10000:  0.00736:      0.7:  -8.33725:     89599
    804:   236:    135.2: -0.10000:  0.05420:     12.8: -10.80996:     89835
    805:    69:    129.4: -0.10000: -0.00155:     -0.1:  -7.00694:     89904
    806:   130:    134.7: -0.10000:  0.03636:      4.7:  -8.27358:     90034
    807:   145:    143.7: -0.10000: -0.02477:     -3.6: -18.09114:     90179
    808:   134:    138.4: -0.10000:  0.01620:      2.2: -11.22984:     90313
    809:    71:    138.9: -0.10000: -0.01154:     -0.8:  -7.91932:     90384
    810:    67:    115.0: -0.10000:  0.00294:      0.2:  -6.50287:     90451
    811:   112:    112.9: -0.10000:  0.02046:      2.3:  -8.90900:     90563
    812:   116:    117.0: -0.10000:  0.01270:      1.5: -10.12640:     90679
    813:   106:    118.6: -0.10000:  0.02312:      2.5:  -8.14936:     90785
    814:    70:    102.0: -0.10000: -0.00953:     -0.7:  -7.66731:     90855
    815:   123:    107.4: -0.10000:  0.00115:      0.1: -12.15820:     90978
    816:    72:    101.6: -0.10000: -0.03842:     -2.8:  -9.96648:     91050
    817:    57:     92.8: -0.10000: -0.01161:     -0.7:  -6.36182:     91107
    818:   257:    105.1: -0.10000:  0.02350:      6.0: -19.66059:     91364
    819:   169:    114.9: -0.10000:  0.01859:      3.1: -13.75788:     91533
    820:    91:    117.3: -0.10000:  0.03774:      3.4:  -5.66566:     91624
    821:   346:    140.7: -0.10000:  0.05565:     19.3: -15.34423:     91970
    822:   127:    141.8: -0.10000: -0.00672:     -0.9: -13.55365:     92097
    823:   200:    151.2: -0.10000:  0.02856:      5.7: -14.28877:     92297
    824:   185:    162.7: -0.10000: -0.02424:     -4.5: -22.98388:     92482
    825:   104:    160.8: -0.10000: -0.02390:     -2.5: -12.88600:     92586
    826:    71:    160.7: -0.10000:  0.01934:      1.4:  -5.72710:     92657
    827:   173:    172.3: -0.10000:  0.03324:      5.8: -11.54900:     92830
    828:    78:    154.4: -0.10000:  0.00662:      0.5:  -7.28398:     92908
    829:   121:    149.6: -0.10000:  0.03534:      4.3:  -7.82410:     93029
    830:   149:    155.4: -0.10000:  0.01516:      2.3: -12.64107:     93178
    831:    62:    127.0: -0.10000:  0.00578:      0.4:  -5.84169:     93240
    832:    84:    122.7: -0.10000:  0.00792:      0.7:  -7.73455:     93324
    833:    79:    110.6: -0.10000:  0.01464:      1.2:  -6.74367:     93403
    834:    81:    100.2: -0.10000:  0.02804:      2.3:  -5.82870:     93484
    835:    94:     99.2: -0.10000:  0.02475:      2.3:  -7.07358:     93578
    836:    55:     97.6: -0.10000: -0.00626:     -0.3:  -5.84438:     93633
    837:    68:     87.1: -0.10000: -0.00103:     -0.1:  -6.87007:     93701
    838:   119:     91.2: -0.10000: -0.00567:     -0.7: -12.57497:     93820
    839:   118:     90.9: -0.10000:  0.01965:      2.3:  -9.48107:     93938
    840:    71:     83.1: -0.10000: -0.02076:     -1.5:  -8.57400:     94009
    841:    91:     86.0: -0.10000:  0.02119:      1.9:  -7.17127:     94100
    842:    58:     83.4: -0.10000:  0.00335:      0.2:  -5.60565:     94158
    843:   122:     87.7: -0.10000: -0.00132:     -0.2: -12.36153:     94280
    844:   124:     92.0: -0.10000: -0.01342:     -1.7: -14.06352:     94404
    845:   159:     98.5: -0.10000:  0.00080:      0.1: -15.77290:     94563
    846:   121:    105.1: -0.10000: -0.00013:     -0.0: -12.11628:     94684
    847:   235:    121.8: -0.10000:  0.03873:      9.1: -14.39917:     94919
    848:    73:    117.2: -0.10000: -0.00442:     -0.3:  -7.62235:     94992
    849:    99:    115.3: -0.10000:  0.02858:      2.8:  -7.07073:     95091
    850:    79:    116.1: -0.10000:  0.01943:      1.5:  -6.36470:     95170
    851:   147:    121.7: -0.10000:  0.01735:      2.5: -12.15010:     95317
    852:    92:    125.1: -0.10000: -0.02348:     -2.2: -11.36033:     95409
    853:   118:    124.7: -0.10000: -0.04422:     -5.2: -17.01759:     95527
    854:   140:    126.3: -0.10000:  0.03473:      4.9:  -9.13724:     95667
    855:    65:    116.9: -0.10000:  0.00649:      0.4:  -6.07794:     95732
    856:   114:    116.2: -0.10000:  0.00011:      0.0: -11.38703:     95846
    857:   101:    102.8: -0.10000:  0.00867:      0.9:  -9.22459:     95947
    858:    99:    105.4: -0.10000:  0.00347:      0.3:  -9.55620:     96046
    859:   172:    112.7: -0.10000:  0.02079:      3.6: -13.62391:     96218
    860:   368:    141.6: -0.10000:  0.06747:     24.8: -11.96975:     96586
    861:    90:    135.9: -0.10000:  0.01955:      1.8:  -7.24047:     96676
    862:    93:    136.0: -0.10000: -0.00469:     -0.4:  -9.73592:     96769
    863:    68:    131.0: -0.10000:  0.00195:      0.1:  -6.66763:     96837
    864:   101:    127.1: -0.10000: -0.00027:     -0.0: -10.12760:     96938
    865:    93:    129.9: -0.10000:  0.00678:      0.6:  -8.66931:     97031
    866:   104:    128.9: -0.10000:  0.01517:      1.6:  -8.82192:     97135
    867:    62:    125.0: -0.10000:  0.00094:      0.1:  -6.14197:     97197
    868:   117:    126.8: -0.10000: -0.02104:     -2.5: -14.16167:     97314
    869:    95:    119.1: -0.10000: -0.00123:     -0.1:  -9.61709:     97409
    870:   288:    111.1: -0.10000:  0.03635:     10.5: -18.33008:     97697
    871:    71:    109.2: -0.10000: -0.00632:     -0.4:  -7.54886:     97768
    872:    93:    109.2: -0.10000: -0.01803:     -1.7: -10.97725:     97861
    873:   106:    113.0: -0.10000:  0.00447:      0.5: -10.12634:     97967
    874:   100:    112.9: -0.10000:  0.00961:      1.0:  -9.03898:     98067
    875:    62:    109.8: -0.10000: -0.00148:     -0.1:  -6.29156:     98129
    876:   149:    114.3: -0.10000:  0.00578:      0.9: -14.03942:     98278
    877:   122:    120.3: -0.10000: -0.00063:     -0.1: -12.27627:     98400
    878:   148:    123.4: -0.10000:  0.02320:      3.4: -11.36655:     98548
    879:   164:    130.3: -0.10000:  0.01782:      2.9: -13.47831:     98712
    880:    75:    109.0: -0.10000: -0.00284:     -0.2:  -7.71270:     98787
    881:    54:    107.3: -0.10000: -0.00613:     -0.3:  -5.73119:     98841
    882:   128:    110.8: -0.10000:  0.00754:      1.0: -11.83515:     98969
    883:    90:    109.2: -0.10000:  0.00788:      0.7:  -8.29065:     99059
    884:    57:    104.9: -0.10000:  0.00233:      0.1:  -5.56730:     99116
    885:    59:    104.6: -0.10000:  0.00240:      0.1:  -5.75822:     99175
    886:    61:     95.8: -0.10000:  0.02022:      1.2:  -4.86655:     99236
    887:    98:     93.4: -0.10000: -0.05071:     -5.0: -14.76928:     99334
    888:   202:     98.8: -0.10000:  0.02870:      5.8: -14.40202:     99536
    889:   262:    108.6: -0.10000:  0.03913:     10.3: -15.94688:     99798
    890:   194:    120.5: -0.10000:  0.04152:      8.1: -11.34517:     99992
    891:    73:    122.4: -0.10000: -0.01250:     -0.9:  -8.21225:    100065
    892:    63:    115.9: -0.10000: -0.01867:     -1.2:  -7.47593:    100128
    893:    52:    112.1: -0.10000:  0.00080:      0.0:  -5.15849:    100180
    894:    69:    113.3: -0.10000:  0.00401:      0.3:  -6.62301:    100249
    895:    71:    114.5: -0.10000:  0.00735:      0.5:  -6.57846:    100320
    896:    60:    114.4: -0.10000: -0.00064:     -0.0:  -6.03819:    100380
    897:    63:    110.9: -0.10000: -0.08839:     -5.6: -11.86885:    100443
    898:    64:     97.1: -0.10000: -0.00297:     -0.2:  -6.59021:    100507
    899:   114:     82.3: -0.10000: -0.02183:     -2.5: -13.88905:    100621
    900:   115:     74.4: -0.10000:  0.03023:      3.5:  -8.02352:    100736
    901:    79:     75.0: -0.10000: -0.02446:     -1.9:  -9.83212:    100815
    902:    76:     76.3: -0.10000: -0.00659:     -0.5:  -8.10113:    100891
    903:    58:     76.9: -0.10000: -0.00718:     -0.4:  -6.21656:    100949
    904:    94:     79.4: -0.10000:  0.00688:      0.6:  -8.75373:    101043
    905:    84:     80.7: -0.10000: -0.02005:     -1.7: -10.08441:    101127
    906:    85:     83.2: -0.10000:  0.01291:      1.1:  -7.40233:    101212
    907:    76:     84.5: -0.10000:  0.01390:      1.1:  -6.54337:    101288
    908:    83:     86.4: -0.10000:  0.01908:      1.6:  -6.71628:    101371
    909:    81:     83.1: -0.10000:  0.02721:      2.2:  -5.89626:    101452
    910:   117:     83.3: -0.10000:  0.00947:      1.1: -10.59236:    101569
    911:    62:     81.6: -0.10000:  0.01945:      1.2:  -4.99380:    101631
    912:    85:     82.5: -0.10000:  0.01696:      1.4:  -7.05839:    101716
    913:   109:     87.6: -0.10000:  0.01499:      1.6:  -9.26601:    101825
    914:   126:     90.8: -0.10000: -0.02760:     -3.5: -16.07717:    101951
    915:    65:     88.9: -0.10000:  0.00442:      0.3:  -6.21280:    102016
    916:   148:     95.2: -0.10000: -0.01797:     -2.7: -17.46001:    102164
    917:    94:     97.0: -0.10000: -0.00270:     -0.3:  -9.65369:    102258
    918:    69:     95.6: -0.10000: -0.01096:     -0.8:  -7.65626:    102327
    919:    89:     96.4: -0.10000: -0.00626:     -0.6:  -9.45708:    102416
    920:   101:     94.8: -0.10000: -0.01820:     -1.8: -11.93868:    102517
    921:   131:    101.7: -0.10000:  0.02068:      2.7: -10.39152:    102648
    922:    77:    100.9: -0.10000: -0.01993:     -1.5:  -9.23482:    102725
    923:    68:     96.8: -0.10000: -0.03177:     -2.2:  -8.96023:    102793
    924:    84:     92.6: -0.10000: -0.01631:     -1.4:  -9.77024:    102877
    925:   142:    100.3: -0.10000: -0.01706:     -2.4: -16.62206:    103019
    926:    93:     94.8: -0.10000:  0.00728:      0.7:  -8.62341:    103112
    927:   102:     95.6: -0.10000:  0.01598:      1.6:  -8.56969:    103214
    928:   177:    106.4: -0.10000:  0.02125:      3.8: -13.93845:    103391
    929:    69:    104.4: -0.10000: -0.03097:     -2.1:  -9.03687:    103460
    930:   114:    105.7: -0.10000:  0.00326:      0.4: -11.02875:    103574
    931:   101:    102.7: -0.10000:  0.02323:      2.3:  -7.75374:    103675
    932:   171:    112.1: -0.10000:  0.02883:      4.9: -12.17091:    103846
    933:    96:    114.9: -0.10000:  0.02359:      2.3:  -7.33526:    103942
    934:   186:    125.1: -0.10000:  0.03344:      6.2: -12.38106:    104128
    935:   103:    121.2: -0.10000:  0.00803:      0.8:  -9.47322:    104231
    936:    56:    117.5: -0.10000:  0.02153:      1.2:  -4.39450:    104287
    937:    73:    114.6: -0.10000: -0.03155:     -2.3:  -9.60282:    104360
    938:    70:    103.9: -0.10000: -0.00106:     -0.1:  -7.07445:    104430
    939:   103:    107.3: -0.10000: -0.05237:     -5.4: -15.69429:    104533
    940:   117:    107.6: -0.10000: -0.02764:     -3.2: -14.93440:    104650
    941:   108:    108.3: -0.10000: -0.03058:     -3.3: -14.10252:    104758
    942:   175:    108.7: -0.10000:  0.03712:      6.5: -11.00413:    104933
    943:    74:    106.5: -0.10000: -0.00319:     -0.2:  -7.63588:    105007
    944:    77:     95.6: -0.10000:  0.00756:      0.6:  -7.11752:    105084
    945:   179:    103.2: -0.10000:  0.03957:      7.1: -10.81748:    105263
    946:    70:    104.6: -0.10000: -0.03484:     -2.4:  -9.43884:    105333
    947:   106:    107.9: -0.10000:  0.01229:      1.3:  -9.29676:    105439
    948:   117:    112.6: -0.10000: -0.03182:     -3.7: -15.42237:    105556
    949:   110:    113.3: -0.10000:  0.00168:      0.2: -10.81508:    105666
    950:   119:    113.5: -0.10000: -0.00020:     -0.0: -11.92403:    105785
    951:    63:    109.0: -0.10000:  0.00071:      0.0:  -6.25511:    105848
    952:    63:     97.8: -0.10000: -0.00144:     -0.1:  -6.39091:    105911
    953:   197:    110.1: -0.10000:  0.05257:     10.4:  -9.34289:    106108
    954:   174:    119.8: -0.10000:  0.04050:      7.0: -10.35327:    106282
    955:    88:    110.7: -0.10000:  0.00758:      0.7:  -8.13304:    106370
    956:    95:    113.2: -0.10000:  0.00014:      0.0:  -9.48659:    106465
    957:   110:    113.6: -0.10000: -0.00960:     -1.1: -12.05634:    106575
    958:    71:    109.0: -0.10000:  0.01458:      1.0:  -6.06472:    106646
    959:   300:    128.0: -0.10000:  0.06224:     18.7: -11.32744:    106946
    960:    86:    124.7: -0.10000:  0.01486:      1.3:  -7.32209:    107032
    961:   347:    153.1: -0.10000:  0.05290:     18.4: -16.34447:    107379
    962:    67:    153.5: -0.10000:  0.00475:      0.3:  -6.38142:    107446
    963:   113:    145.1: -0.10000:  0.02192:      2.5:  -8.82276:    107559
    964:    87:    136.4: -0.10000: -0.01411:     -1.2:  -9.92800:    107646
    965:    96:    137.2: -0.10000: -0.02770:     -2.7: -12.25924:    107742
    966:    78:    135.5: -0.10000: -0.00825:     -0.6:  -8.44384:    107820
    967:   147:    139.2: -0.10000:  0.02190:      3.2: -11.48063:    107967
    968:    53:    137.4: -0.10000:  0.01715:      0.9:  -4.39110:    108020
    969:   164:    123.8: -0.10000: -0.00069:     -0.1: -16.51379:    108184
    970:   108:    126.0: -0.10000:  0.01122:      1.2:  -9.58831:    108292
    971:   184:    109.7: -0.10000:  0.02063:      3.8: -14.60351:    108476
    972:    69:    109.9: -0.10000: -0.04015:     -2.8:  -9.67060:    108545
    973:    82:    106.8: -0.10000: -0.00187:     -0.2:  -8.35312:    108627
    974:   151:    113.2: -0.10000:  0.01412:      2.1: -12.96853:    108778
    975:    92:    112.8: -0.10000: -0.02026:     -1.9: -11.06426:    108870
    976:    71:    112.1: -0.10000:  0.01940:      1.4:  -5.72287:    108941
    977:   110:    108.4: -0.10000:  0.00616:      0.7: -10.32277:    109051
    978:    80:    111.1: -0.10000: -0.00647:     -0.5:  -8.51727:    109131
    979:   294:    124.1: -0.10000:  0.06120:     18.0: -11.40860:    109425
    980:    86:    121.9: -0.10000:  0.01794:      1.5:  -7.05739:    109511
    981:   177:    121.2: -0.10000:  0.01870:      3.3: -14.38929:    109688
    982:    73:    121.6: -0.10000:  0.02230:      1.6:  -5.67231:    109761
    983:    93:    122.7: -0.10000:  0.00577:      0.5:  -8.76378:    109854
    984:    74:    115.0: -0.10000:  0.00617:      0.5:  -6.94351:    109928
    985:    61:    111.9: -0.10000:  0.02128:      1.3:  -4.80169:    109989
    986:    66:    111.4: -0.10000:  0.00504:      0.3:  -6.26761:    110055
    987:   178:    118.2: -0.10000:  0.03023:      5.4: -12.41820:    110233
    988:    91:    119.3: -0.10000:  0.01948:      1.8:  -7.32730:    110324
    989:    75:     97.4: -0.10000: -0.00300:     -0.2:  -7.72471:    110399
    990:   105:     99.3: -0.10000:  0.00973:      1.0:  -9.47789:    110504
    991:    57:     87.3: -0.10000:  0.00435:      0.2:  -5.45230:    110561
    992:    68:     86.8: -0.10000: -0.03139:     -2.1:  -8.93452:    110629
    993:   169:     94.4: -0.10000:  0.00705:      1.2: -15.70805:    110798
    994:    81:     95.1: -0.10000:  0.02631:      2.1:  -5.96900:    110879
    995:    74:     96.4: -0.10000:  0.01290:      1.0:  -6.44512:    110953
    996:   101:     99.9: -0.10000:  0.01518:      1.5:  -8.56728:    111054
    997:   139:     96.0: -0.10000:  0.00531:      0.7: -13.16154:    111193
    998:   162:    103.1: -0.10000:  0.03658:      5.9: -10.27358:    111355
